cell #, vertex #, lat, lon
164, 02, 33.471947, -117.776304
164, 03, 33.435778, -117.776304
164, 04, 33.435778, -117.743065
164, 05, 33.471947, -117.743065
165, 01, 33.508102, -117.743065
165, 02, 33.508102, -117.776304
165, 03, 33.471947, -117.776304
165, 04, 33.471947, -117.743065
165, 05, 33.508102, -117.743065
166, 01, 33.508102, -117.776304
166, 02, 33.508102, -117.809544
166, 03, 33.471947, -117.809544
166, 04, 33.471947, -117.776304
166, 05, 33.508102, -117.776304
167, 01, 33.544242, -117.776304
167, 02, 33.544242, -117.809544
167, 03, 33.508102, -117.809544
167, 04, 33.508102, -117.776304
167, 05, 33.544242, -117.776304
168, 01, 33.544242, -117.809544
168, 02, 33.544242, -117.842784
168, 03, 33.508102, -117.842784
168, 04, 33.508102, -117.809544
168, 05, 33.544242, -117.809544
169, 01, 33.544242, -117.842784
169, 02, 33.544242, -117.876023
169, 03, 33.508102, -117.876023
169, 04, 33.508102, -117.842784
169, 05, 33.544242, -117.842784
170, 01, 33.580366, -117.842784
170, 02, 33.580366, -117.876023
170, 03, 33.544242, -117.876023
170, 04, 33.544242, -117.842784
170, 05, 33.580366, -117.842784
171, 01, 33.580366, -117.876023
171, 02, 33.580366, -117.909263
171, 03, 33.544242, -117.909263
171, 04, 33.544242, -117.876023
171, 05, 33.580366, -117.876023
172, 01, 33.580366, -117.909263
172, 02, 33.580366, -117.942502
172, 03, 33.544242, -117.942502
172, 04, 33.544242, -117.909263
172, 05, 33.580366, -117.909263
173, 01, 33.616476, -117.909263
173, 02, 33.616476, -117.942502
173, 03, 33.580366, -117.942502
173, 04, 33.580366, -117.909263
173, 05, 33.616476, -117.909263
174, 01, 33.616476, -117.942502
174, 02, 33.616476, -117.975742
174, 03, 33.580366, -117.975742
174, 04, 33.580366, -117.942502
174, 05, 33.616476, -117.942502
175, 01, 33.616476, -117.975742
175, 02, 33.616476, -118.008982
175, 03, 33.580366, -118.008982
175, 04, 33.580366, -117.975742
175, 05, 33.616476, -117.975742
176, 01, 33.652570, -117.975742
176, 02, 33.652570, -118.008982
176, 03, 33.616476, -118.008982
176, 04, 33.616476, -117.975742
176, 05, 33.652570, -117.975742
177, 01, 33.652570, -118.008982
177, 02, 33.652570, -118.042221
177, 03, 33.616476, -118.042221
177, 04, 33.616476, -118.008982
177, 05, 33.652570, -118.008982
178, 01, 33.688650, -118.008982
178, 02, 33.688650, -118.042221
178, 03, 33.652570, -118.042221
178, 04, 33.652570, -118.008982
178, 05, 33.688650, -118.008982
179, 01, 33.688650, -118.042221
179, 02, 33.688650, -118.075461
179, 03, 33.652570, -118.075461
179, 04, 33.652570, -118.042221
179, 05, 33.688650, -118.042221
180, 01, 33.688650, -118.075461
180, 02, 33.688650, -118.108700
180, 03, 33.652570, -118.108700
180, 04, 33.652570, -118.075461
180, 05, 33.688650, -118.075461
181, 01, 33.724714, -118.075461
181, 02, 33.724714, -118.108700
181, 03, 33.688650, -118.108700
181, 04, 33.688650, -118.075461
181, 05, 33.724714, -118.075461
182, 01, 33.724714, -118.108700
182, 02, 33.724714, -118.141940
182, 03, 33.688650, -118.141940
182, 04, 33.688650, -118.108700
182, 05, 33.724714, -118.108700
183, 01, 33.760763, -118.108700
183, 02, 33.760763, -118.141940
183, 03, 33.724714, -118.141940
183, 04, 33.724714, -118.108700
183, 05, 33.760763, -118.108700
184, 01, 33.760763, -118.141940
184, 02, 33.760763, -118.175180
184, 03, 33.724714, -118.175180
184, 04, 33.724714, -118.141940
184, 05, 33.760763, -118.141940
185, 01, 33.760763, -118.175180
185, 02, 33.760763, -118.208419
185, 03, 33.724714, -118.208419
185, 04, 33.724714, -118.175180
185, 05, 33.760763, -118.175180
186, 01, 33.724714, -118.175180
186, 02, 33.724714, -118.208419
186, 03, 33.688650, -118.208419
186, 04, 33.688650, -118.175180
186, 05, 33.724714, -118.175180
187, 01, 33.724714, -118.208419
187, 02, 33.724714, -118.241659
187, 03, 33.688650, -118.241659
187, 04, 33.688650, -118.208419
187, 05, 33.724714, -118.208419
188, 01, 33.724714, -118.241659
188, 02, 33.724714, -118.274898
188, 03, 33.688650, -118.274898
188, 04, 33.688650, -118.241659
188, 05, 33.724714, -118.241659
189, 01, 33.724714, -118.274898
189, 02, 33.724714, -118.308138
189, 03, 33.688650, -118.308138
189, 04, 33.688650, -118.274898
189, 05, 33.724714, -118.274898
190, 01, 33.724714, -118.308138
190, 02, 33.724714, -118.341378
190, 03, 33.688650, -118.341378
190, 04, 33.688650, -118.308138
190, 05, 33.724714, -118.308138
191, 01, 33.724714, -118.341378
191, 02, 33.724714, -118.374617
191, 03, 33.688650, -118.374617
191, 04, 33.688650, -118.341378
191, 05, 33.724714, -118.341378
192, 01, 33.724714, -118.374617
192, 02, 33.724714, -118.407857
192, 03, 33.688650, -118.407857
192, 04, 33.688650, -118.374617
192, 05, 33.724714, -118.374617
193, 01, 33.724714, -118.407857
193, 02, 33.724714, -118.441096
193, 03, 33.688650, -118.441096
193, 04, 33.688650, -118.407857
193, 05, 33.724714, -118.407857
194, 01, 33.760763, -118.407857
194, 02, 33.760763, -118.441096
194, 03, 33.724714, -118.441096
194, 04, 33.724714, -118.407857
194, 05, 33.760763, -118.407857
195, 01, 33.796796, -118.407857
195, 02, 33.796796, -118.441096
195, 03, 33.760763, -118.441096
195, 04, 33.760763, -118.407857
195, 05, 33.796796, -118.407857
196, 01, 33.832815, -118.407857
196, 02, 33.832815, -118.441096
196, 03, 33.796796, -118.441096
196, 04, 33.796796, -118.407857
196, 05, 33.832815, -118.407857
197, 01, 33.868818, -118.407857
197, 02, 33.868818, -118.441096
197, 03, 33.832815, -118.441096
197, 04, 33.832815, -118.407857
197, 05, 33.868818, -118.407857
198, 01, 33.904807, -118.407857
198, 02, 33.904807, -118.441096
198, 03, 33.868818, -118.441096
198, 04, 33.868818, -118.407857
198, 05, 33.904807, -118.407857
199, 01, 33.904807, -118.441096
199, 02, 33.904807, -118.474336
199, 03, 33.868818, -118.474336
199, 04, 33.868818, -118.441096
199, 05, 33.904807, -118.441096
200, 01, 33.940780, -118.441096
200, 02, 33.940780, -118.474336
200, 03, 33.904807, -118.474336
200, 04, 33.904807, -118.441096
200, 05, 33.940780, -118.441096
201, 01, 33.976738, -118.441096
201, 02, 33.976738, -118.474336
201, 03, 33.940780, -118.474336
201, 04, 33.940780, -118.441096
201, 05, 33.976738, -118.441096
202, 01, 33.976738, -118.474336
202, 02, 33.976738, -118.507576
202, 03, 33.940780, -118.507576
202, 04, 33.940780, -118.474336
202, 05, 33.976738, -118.474336
203, 01, 34.012680, -118.474336
203, 02, 34.012680, -118.507576
203, 03, 33.976738, -118.507576
203, 04, 33.976738, -118.474336
203, 05, 34.012680, -118.474336
204, 01, 34.012680, -118.507576
204, 02, 34.012680, -118.540815
204, 03, 33.976738, -118.540815
204, 04, 33.976738, -118.507576
204, 05, 34.012680, -118.507576
205, 01, 34.012680, -118.540815
205, 02, 34.012680, -118.574055
205, 03, 33.976738, -118.574055
205, 04, 33.976738, -118.540815
205, 05, 34.012680, -118.540815
206, 01, 34.048608, -118.540815
206, 02, 34.048608, -118.574055
206, 03, 34.012680, -118.574055
206, 04, 34.012680, -118.540815
206, 05, 34.048608, -118.540815
207, 01, 34.048608, -118.574055
207, 02, 34.048608, -118.607294
207, 03, 34.012680, -118.607294
207, 04, 34.012680, -118.574055
207, 05, 34.048608, -118.574055
208, 01, 34.048608, -118.607294
208, 02, 34.048608, -118.640534
208, 03, 34.012680, -118.640534
208, 04, 34.012680, -118.607294
208, 05, 34.048608, -118.607294
209, 01, 34.048608, -118.640534
209, 02, 34.048608, -118.673774
209, 03, 34.012680, -118.673774
209, 04, 34.012680, -118.640534
209, 05, 34.048608, -118.640534
210, 01, 34.048608, -118.673774
210, 02, 34.048608, -118.707013
210, 03, 34.012680, -118.707013
210, 04, 34.012680, -118.673774
210, 05, 34.048608, -118.673774
211, 01, 34.012680, -118.673774
211, 02, 34.012680, -118.707013
211, 03, 33.976738, -118.707013
211, 04, 33.976738, -118.673774
211, 05, 34.012680, -118.673774
212, 01, 34.012680, -118.707013
212, 02, 34.012680, -118.740253
212, 03, 33.976738, -118.740253
212, 04, 33.976738, -118.707013
212, 05, 34.012680, -118.707013
213, 01, 34.012680, -118.740253
213, 02, 34.012680, -118.773492
213, 03, 33.976738, -118.773492
213, 04, 33.976738, -118.740253
213, 05, 34.012680, -118.740253
214, 01, 34.012680, -118.773492
214, 02, 34.012680, -118.806732
214, 03, 33.976738, -118.806732
214, 04, 33.976738, -118.773492
214, 05, 34.012680, -118.773492
215, 01, 34.012680, -118.806732
215, 02, 34.012680, -118.839972
215, 03, 33.976738, -118.839972
215, 04, 33.976738, -118.806732
215, 05, 34.012680, -118.806732
216, 01, 34.012680, -118.839972
216, 02, 34.012680, -118.873211
216, 03, 33.976738, -118.873211
216, 04, 33.976738, -118.839972
216, 05, 34.012680, -118.839972
217, 01, 34.012680, -118.873211
217, 02, 34.012680, -118.906451
217, 03, 33.976738, -118.906451
217, 04, 33.976738, -118.873211
217, 05, 34.012680, -118.873211
218, 01, 34.048608, -118.873211
218, 02, 34.048608, -118.906451
218, 03, 34.012680, -118.906451
218, 04, 34.012680, -118.873211
218, 05, 34.048608, -118.873211
219, 01, 34.048608, -118.906451
219, 02, 34.048608, -118.939690
219, 03, 34.012680, -118.939690
219, 04, 34.012680, -118.906451
219, 05, 34.048608, -118.906451
220, 01, 34.048608, -118.939690
220, 02, 34.048608, -118.972930
220, 03, 34.012680, -118.972930
220, 04, 34.012680, -118.939690
220, 05, 34.048608, -118.939690
221, 01, 34.048608, -118.972930
221, 02, 34.048608, -119.006170
221, 03, 34.012680, -119.006170
221, 04, 34.012680, -118.972930
221, 05, 34.048608, -118.972930
222, 01, 34.048608, -119.006170
222, 02, 34.048608, -119.039409
222, 03, 34.012680, -119.039409
222, 04, 34.012680, -119.006170
222, 05, 34.048608, -119.006170
223, 01, 34.084520, -119.006170
223, 02, 34.084520, -119.039409
223, 03, 34.048608, -119.039409
223, 04, 34.048608, -119.006170
223, 05, 34.084520, -119.006170
224, 01, 34.084520, -119.039409
224, 02, 34.084520, -119.072649
224, 03, 34.048608, -119.072649
224, 04, 34.048608, -119.039409
224, 05, 34.084520, -119.039409
225, 01, 34.084520, -119.072649
225, 02, 34.084520, -119.105888
225, 03, 34.048608, -119.105888
225, 04, 34.048608, -119.072649
225, 05, 34.084520, -119.072649
226, 01, 34.084520, -119.105888
226, 02, 34.084520, -119.139128
226, 03, 34.048608, -119.139128
226, 04, 34.048608, -119.105888
226, 05, 34.084520, -119.105888
227, 01, 34.084520, -119.139128
227, 02, 34.084520, -119.172368
227, 03, 34.048608, -119.172368
227, 04, 34.048608, -119.139128
227, 05, 34.084520, -119.139128
228, 01, 34.120417, -119.139128
228, 02, 34.120417, -119.172368
228, 03, 34.084520, -119.172368
228, 04, 34.084520, -119.139128
228, 05, 34.120417, -119.139128
229, 01, 34.120417, -119.172368
229, 02, 34.120417, -119.205607
229, 03, 34.084520, -119.205607
229, 04, 34.084520, -119.172368
229, 05, 34.120417, -119.172368
230, 01, 34.120417, -119.205607
230, 02, 34.120417, -119.238847
230, 03, 34.084520, -119.238847
230, 04, 34.084520, -119.205607
230, 05, 34.120417, -119.205607
231, 01, 34.156299, -119.205607
231, 02, 34.156299, -119.238847
231, 03, 34.120417, -119.238847
231, 04, 34.120417, -119.205607
231, 05, 34.156299, -119.205607
232, 01, 34.156299, -119.238847
232, 02, 34.156299, -119.272086
232, 03, 34.120417, -119.272086
232, 04, 34.120417, -119.238847
232, 05, 34.156299, -119.238847
233, 01, 34.192165, -119.238847
233, 02, 34.192165, -119.272086
233, 03, 34.156299, -119.272086
233, 04, 34.156299, -119.238847
233, 05, 34.192165, -119.238847
234, 01, 34.192165, -119.272086
234, 02, 34.192165, -119.305326
234, 03, 34.156299, -119.305326
234, 04, 34.156299, -119.272086
234, 05, 34.192165, -119.272086
235, 01, 34.228017, -119.272086
235, 02, 34.228017, -119.305326
235, 03, 34.192165, -119.305326
235, 04, 34.192165, -119.272086
235, 05, 34.228017, -119.272086
236, 01, 34.263853, -119.272086
236, 02, 34.263853, -119.305326
236, 03, 34.228017, -119.305326
236, 04, 34.228017, -119.272086
236, 05, 34.263853, -119.272086
237, 01, 34.263853, -119.305326
237, 02, 34.263853, -119.338566
237, 03, 34.228017, -119.338566
237, 04, 34.228017, -119.305326
237, 05, 34.263853, -119.305326
238, 01, 34.263853, -119.338566
238, 02, 34.263853, -119.371805
238, 03, 34.228017, -119.371805
238, 04, 34.228017, -119.338566
238, 05, 34.263853, -119.338566
239, 01, 34.299674, -119.338566
239, 02, 34.299674, -119.371805
239, 03, 34.263853, -119.371805
239, 04, 34.263853, -119.338566
239, 05, 34.299674, -119.338566
240, 01, 34.299674, -119.371805
240, 02, 34.299674, -119.405045
240, 03, 34.263853, -119.405045
240, 04, 34.263853, -119.371805
240, 05, 34.299674, -119.371805
241, 01, 34.335479, -119.371805
241, 02, 34.335479, -119.405045
241, 03, 34.299674, -119.405045
241, 04, 34.299674, -119.371805
241, 05, 34.335479, -119.371805
242, 01, 34.335479, -119.405045
242, 02, 34.335479, -119.438284
242, 03, 34.299674, -119.438284
242, 04, 34.299674, -119.405045
242, 05, 34.335479, -119.405045
243, 01, 34.335479, -119.438284
243, 02, 34.335479, -119.471524
243, 03, 34.299674, -119.471524
243, 04, 34.299674, -119.438284
243, 05, 34.335479, -119.438284
244, 01, 34.371269, -119.438284
244, 02, 34.371269, -119.471524
244, 03, 34.335479, -119.471524
244, 04, 34.335479, -119.438284
244, 05, 34.371269, -119.438284
245, 01, 34.371269, -119.471524
245, 02, 34.371269, -119.504763
245, 03, 34.335479, -119.504763
245, 04, 34.335479, -119.471524
245, 05, 34.371269, -119.471524
246, 01, 34.371269, -119.504763
246, 02, 34.371269, -119.538003
246, 03, 34.335479, -119.538003
246, 04, 34.335479, -119.504763
246, 05, 34.371269, -119.504763
247, 01, 34.371269, -119.538003
247, 02, 34.371269, -119.571243
247, 03, 34.335479, -119.571243
247, 04, 34.335479, -119.538003
247, 05, 34.371269, -119.538003
248, 01, 34.407044, -119.538003
248, 02, 34.407044, -119.571243
248, 03, 34.371269, -119.571243
248, 04, 34.371269, -119.538003
248, 05, 34.407044, -119.538003
249, 01, 34.407044, -119.571243
249, 02, 34.407044, -119.604482
249, 03, 34.371269, -119.604482
249, 04, 34.371269, -119.571243
249, 05, 34.407044, -119.571243
250, 01, 34.407044, -119.604482
250, 02, 34.407044, -119.637722
250, 03, 34.371269, -119.637722
250, 04, 34.371269, -119.604482
250, 05, 34.407044, -119.604482
251, 01, 34.407044, -119.637722
251, 02, 34.407044, -119.670961
251, 03, 34.371269, -119.670961
251, 04, 34.371269, -119.637722
251, 05, 34.407044, -119.637722
252, 01, 34.407044, -119.670961
252, 02, 34.407044, -119.704201
252, 03, 34.371269, -119.704201
252, 04, 34.371269, -119.670961
252, 05, 34.407044, -119.670961
253, 01, 34.407044, -119.704201
253, 02, 34.407044, -119.737441
253, 03, 34.371269, -119.737441
253, 04, 34.371269, -119.704201
253, 05, 34.407044, -119.704201
254, 01, 34.407044, -119.737441
254, 02, 34.407044, -119.770680
254, 03, 34.371269, -119.770680
254, 04, 34.371269, -119.737441
254, 05, 34.407044, -119.737441
255, 01, 34.407044, -119.770680
255, 02, 34.407044, -119.803920
255, 03, 34.371269, -119.803920
255, 04, 34.371269, -119.770680
255, 05, 34.407044, -119.770680
256, 01, 34.407044, -119.803920
256, 02, 34.407044, -119.837159
256, 03, 34.371269, -119.837159
256, 04, 34.371269, -119.803920
256, 05, 34.407044, -119.803920
257, 01, 34.407044, -119.837159
257, 02, 34.407044, -119.870399
257, 03, 34.371269, -119.870399
257, 04, 34.371269, -119.837159
257, 05, 34.407044, -119.837159
258, 01, 34.407044, -119.870399
258, 02, 34.407044, -119.903639
258, 03, 34.371269, -119.903639
258, 04, 34.371269, -119.870399
258, 05, 34.407044, -119.870399
259, 01, 34.407044, -119.903639
259, 02, 34.407044, -119.936878
259, 03, 34.371269, -119.936878
259, 04, 34.371269, -119.903639
259, 05, 34.407044, -119.903639
260, 01, 34.442804, -119.903639
260, 02, 34.442804, -119.936878
260, 03, 34.407044, -119.936878
260, 04, 34.407044, -119.903639
260, 05, 34.442804, -119.903639
261, 01, 34.442804, -119.936878
261, 02, 34.442804, -119.970118
261, 03, 34.407044, -119.970118
261, 04, 34.407044, -119.936878
261, 05, 34.442804, -119.936878
262, 01, 34.442804, -119.970118
262, 02, 34.442804, -120.003357
262, 03, 34.407044, -120.003357
262, 04, 34.407044, -119.970118
262, 05, 34.442804, -119.970118
263, 01, 34.442804, -120.003357
263, 02, 34.442804, -120.036597
263, 03, 34.407044, -120.036597
263, 04, 34.407044, -120.003357
263, 05, 34.442804, -120.003357
264, 01, 34.442804, -120.036597
264, 02, 34.442804, -120.069837
264, 03, 34.407044, -120.069837
264, 04, 34.407044, -120.036597
264, 05, 34.442804, -120.036597
265, 01, 34.442804, -120.069837
265, 02, 34.442804, -120.103076
265, 03, 34.407044, -120.103076
265, 04, 34.407044, -120.069837
265, 05, 34.442804, -120.069837
266, 01, 34.442804, -120.103076
266, 02, 34.442804, -120.136316
266, 03, 34.407044, -120.136316
266, 04, 34.407044, -120.103076
266, 05, 34.442804, -120.103076
267, 01, 34.478548, -120.103076
267, 02, 34.478548, -120.136316
267, 03, 34.442804, -120.136316
267, 04, 34.442804, -120.103076
267, 05, 34.478548, -120.103076
268, 01, 34.478548, -120.136316
268, 02, 34.478548, -120.169555
268, 03, 34.442804, -120.169555
268, 04, 34.442804, -120.136316
268, 05, 34.478548, -120.136316
269, 01, 34.478548, -120.169555
269, 02, 34.478548, -120.202795
269, 03, 34.442804, -120.202795
269, 04, 34.442804, -120.169555
269, 05, 34.478548, -120.169555
270, 01, 34.478548, -120.202795
270, 02, 34.478548, -120.236035
270, 03, 34.442804, -120.236035
270, 04, 34.442804, -120.202795
270, 05, 34.478548, -120.202795
271, 01, 34.478548, -120.236035
271, 02, 34.478548, -120.269274
271, 03, 34.442804, -120.269274
271, 04, 34.442804, -120.236035
271, 05, 34.478548, -120.236035
272, 01, 34.478548, -120.269274
272, 02, 34.478548, -120.302514
272, 03, 34.442804, -120.302514
272, 04, 34.442804, -120.269274
272, 05, 34.478548, -120.269274
273, 01, 34.478548, -120.302514
273, 02, 34.478548, -120.335753
273, 03, 34.442804, -120.335753
273, 04, 34.442804, -120.302514
273, 05, 34.478548, -120.302514
274, 01, 34.442804, -120.302514
274, 02, 34.442804, -120.335753
274, 03, 34.407044, -120.335753
274, 04, 34.407044, -120.302514
274, 05, 34.442804, -120.302514
275, 01, 34.442804, -120.335753
275, 02, 34.442804, -120.368993
275, 03, 34.407044, -120.368993
275, 04, 34.407044, -120.335753
275, 05, 34.442804, -120.335753
276, 01, 34.442804, -120.368993
276, 02, 34.442804, -120.402233
276, 03, 34.407044, -120.402233
276, 04, 34.407044, -120.368993
276, 05, 34.442804, -120.368993
277, 01, 34.442804, -120.402233
277, 02, 34.442804, -120.435472
277, 03, 34.407044, -120.435472
277, 04, 34.407044, -120.402233
277, 05, 34.442804, -120.402233
278, 01, 34.442804, -120.435472
278, 02, 34.442804, -120.468712
278, 03, 34.407044, -120.468712
278, 04, 34.407044, -120.435472
278, 05, 34.442804, -120.435472
279, 01, 34.442804, -120.468712
279, 02, 34.442804, -120.501951
279, 03, 34.407044, -120.501951
279, 04, 34.407044, -120.468712
279, 05, 34.442804, -120.468712
280, 01, 34.478548, -120.468712
280, 02, 34.478548, -120.501951
280, 03, 34.442804, -120.501951
280, 04, 34.442804, -120.468712
280, 05, 34.478548, -120.468712
281, 01, 34.478548, -120.501951
281, 02, 34.478548, -120.535191
281, 03, 34.442804, -120.535191
281, 04, 34.442804, -120.501951
281, 05, 34.478548, -120.501951
282, 01, 34.514278, -120.501951
282, 02, 34.514278, -120.535191
282, 03, 34.478548, -120.535191
282, 04, 34.478548, -120.501951
282, 05, 34.514278, -120.501951
283, 01, 34.514278, -120.535191
283, 02, 34.514278, -120.568431
283, 03, 34.478548, -120.568431
283, 04, 34.478548, -120.535191
283, 05, 34.514278, -120.535191
284, 01, 34.549991, -120.535191
284, 02, 34.549991, -120.568431
284, 03, 34.514278, -120.568431
284, 04, 34.514278, -120.535191
284, 05, 34.549991, -120.535191
285, 01, 34.549991, -120.568431
285, 02, 34.549991, -120.601670
285, 03, 34.514278, -120.601670
285, 04, 34.514278, -120.568431
285, 05, 34.549991, -120.568431
286, 01, 34.549991, -120.601670
286, 02, 34.549991, -120.634910
286, 03, 34.514278, -120.634910
286, 04, 34.514278, -120.601670
286, 05, 34.549991, -120.601670
287, 01, 34.549991, -120.634910
287, 02, 34.549991, -120.668149
287, 03, 34.514278, -120.668149
287, 04, 34.514278, -120.634910
287, 05, 34.549991, -120.634910
288, 01, 34.585690, -120.634910
288, 02, 34.585690, -120.668149
288, 03, 34.549991, -120.668149
288, 04, 34.549991, -120.634910
288, 05, 34.585690, -120.634910
289, 01, 34.621373, -120.634910
289, 02, 34.621373, -120.668149
289, 03, 34.585690, -120.668149
289, 04, 34.585690, -120.634910
289, 05, 34.621373, -120.634910
290, 01, 34.657041, -120.634910
290, 02, 34.657041, -120.668149
290, 03, 34.621373, -120.668149
290, 04, 34.621373, -120.634910
290, 05, 34.657041, -120.634910
291, 01, 34.692693, -120.634910
291, 02, 34.692693, -120.668149
291, 03, 34.657041, -120.668149
291, 04, 34.657041, -120.634910
291, 05, 34.692693, -120.634910
292, 01, 34.692693, -120.601670
292, 02, 34.692693, -120.634910
292, 03, 34.657041, -120.634910
292, 04, 34.657041, -120.601670
292, 05, 34.692693, -120.601670
293, 01, 34.728330, -120.601670
293, 02, 34.728330, -120.634910
293, 03, 34.692693, -120.634910
293, 04, 34.692693, -120.601670
293, 05, 34.728330, -120.601670
294, 01, 34.728330, -120.634910
294, 02, 34.728330, -120.668149
294, 03, 34.692693, -120.668149
294, 04, 34.692693, -120.634910
294, 05, 34.728330, -120.634910
295, 01, 34.763952, -120.634910
295, 02, 34.763952, -120.668149
295, 03, 34.728330, -120.668149
295, 04, 34.728330, -120.634910
295, 05, 34.763952, -120.634910
296, 01, 34.799558, -120.634910
296, 02, 34.799558, -120.668149
296, 03, 34.763952, -120.668149
296, 04, 34.763952, -120.634910
296, 05, 34.799558, -120.634910
297, 01, 34.835149, -120.634910
297, 02, 34.835149, -120.668149
297, 03, 34.799558, -120.668149
297, 04, 34.799558, -120.634910
297, 05, 34.835149, -120.634910
298, 01, 34.835149, -120.601670
298, 02, 34.835149, -120.634910
298, 03, 34.799558, -120.634910
298, 04, 34.799558, -120.601670
298, 05, 34.835149, -120.601670
299, 01, 34.870725, -120.601670
299, 02, 34.870725, -120.634910
299, 03, 34.835149, -120.634910
299, 04, 34.835149, -120.601670
299, 05, 34.870725, -120.601670
300, 01, 34.870725, -120.634910
300, 02, 34.870725, -120.668149
300, 03, 34.835149, -120.668149
300, 04, 34.835149, -120.634910
300, 05, 34.870725, -120.634910
301, 01, 34.906285, -120.634910
301, 02, 34.906285, -120.668149
301, 03, 34.870725, -120.668149
301, 04, 34.870725, -120.634910
301, 05, 34.906285, -120.634910
302, 01, 34.906285, -120.668149
302, 02, 34.906285, -120.701389
302, 03, 34.870725, -120.701389
302, 04, 34.870725, -120.668149
302, 05, 34.906285, -120.668149
303, 01, 34.941830, -120.668149
303, 02, 34.941830, -120.701389
303, 03, 34.906285, -120.701389
303, 04, 34.906285, -120.668149
303, 05, 34.941830, -120.668149
304, 01, 34.977359, -120.668149
304, 02, 34.977359, -120.701389
304, 03, 34.941830, -120.701389
304, 04, 34.941830, -120.668149
304, 05, 34.977359, -120.668149
305, 01, 35.012873, -120.668149
305, 02, 35.012873, -120.701389
305, 03, 34.977359, -120.701389
305, 04, 34.977359, -120.668149
305, 05, 35.012873, -120.668149
306, 01, 35.012873, -120.634910
306, 02, 35.012873, -120.668149
306, 03, 34.977359, -120.668149
306, 04, 34.977359, -120.634910
306, 05, 35.012873, -120.634910
307, 01, 35.048372, -120.634910
307, 02, 35.048372, -120.668149
307, 03, 35.012873, -120.668149
307, 04, 35.012873, -120.634910
307, 05, 35.048372, -120.634910
308, 01, 35.083855, -120.634910
308, 02, 35.083855, -120.668149
308, 03, 35.048372, -120.668149
308, 04, 35.048372, -120.634910
308, 05, 35.083855, -120.634910
309, 01, 35.119323, -120.634910
309, 02, 35.119323, -120.668149
309, 03, 35.083855, -120.668149
309, 04, 35.083855, -120.634910
309, 05, 35.119323, -120.634910
310, 01, 35.154775, -120.634910
310, 02, 35.154775, -120.668149
310, 03, 35.119323, -120.668149
310, 04, 35.119323, -120.634910
310, 05, 35.154775, -120.634910
311, 01, 35.154775, -120.668149
311, 02, 35.154775, -120.701389
311, 03, 35.119323, -120.701389
311, 04, 35.119323, -120.668149
311, 05, 35.154775, -120.668149
312, 01, 35.154775, -120.701389
312, 02, 35.154775, -120.734629
312, 03, 35.119323, -120.734629
312, 04, 35.119323, -120.701389
312, 05, 35.154775, -120.701389
313, 01, 35.154775, -120.734629
313, 02, 35.154775, -120.767868
313, 03, 35.119323, -120.767868
313, 04, 35.119323, -120.734629
313, 05, 35.154775, -120.734629
314, 01, 35.154775, -120.767868
314, 02, 35.154775, -120.801108
314, 03, 35.119323, -120.801108
314, 04, 35.119323, -120.767868
314, 05, 35.154775, -120.767868
315, 01, 35.154775, -120.801108
315, 02, 35.154775, -120.834347
315, 03, 35.119323, -120.834347
315, 04, 35.119323, -120.801108
315, 05, 35.154775, -120.801108
316, 01, 35.190212, -120.801108
316, 02, 35.190212, -120.834347
316, 03, 35.154775, -120.834347
316, 04, 35.154775, -120.801108
316, 05, 35.190212, -120.801108
317, 01, 35.190212, -120.834347
317, 02, 35.190212, -120.867587
317, 03, 35.154775, -120.867587
317, 04, 35.154775, -120.834347
317, 05, 35.190212, -120.834347
318, 01, 35.190212, -120.867587
318, 02, 35.190212, -120.900827
318, 03, 35.154775, -120.900827
318, 04, 35.154775, -120.867587
318, 05, 35.190212, -120.867587
319, 01, 35.225633, -120.867587
319, 02, 35.225633, -120.900827
319, 03, 35.190212, -120.900827
319, 04, 35.190212, -120.867587
319, 05, 35.225633, -120.867587
320, 01, 35.225633, -120.900827
320, 02, 35.225633, -120.934066
320, 03, 35.190212, -120.934066
320, 04, 35.190212, -120.900827
320, 05, 35.225633, -120.900827
321, 01, 35.261039, -120.900827
321, 02, 35.261039, -120.934066
321, 03, 35.225633, -120.934066
321, 04, 35.225633, -120.900827
321, 05, 35.261039, -120.900827
322, 01, 35.296430, -120.900827
322, 02, 35.296430, -120.934066
322, 03, 35.261039, -120.934066
322, 04, 35.261039, -120.900827
322, 05, 35.296430, -120.900827
323, 01, 35.331805, -120.900827
323, 02, 35.331805, -120.934066
323, 03, 35.296430, -120.934066
323, 04, 35.296430, -120.900827
323, 05, 35.331805, -120.900827
324, 01, 35.331805, -120.867587
324, 02, 35.331805, -120.900827
324, 03, 35.296430, -120.900827
324, 04, 35.296430, -120.867587
324, 05, 35.331805, -120.867587
325, 01, 35.367164, -120.867587
325, 02, 35.367164, -120.900827
325, 03, 35.331805, -120.900827
325, 04, 35.331805, -120.867587
325, 05, 35.367164, -120.867587
326, 01, 35.402508, -120.867587
326, 02, 35.402508, -120.900827
326, 03, 35.367164, -120.900827
326, 04, 35.367164, -120.867587
326, 05, 35.402508, -120.867587
327, 01, 35.437837, -120.867587
327, 02, 35.437837, -120.900827
327, 03, 35.402508, -120.900827
327, 04, 35.402508, -120.867587
327, 05, 35.437837, -120.867587
328, 01, 35.437837, -120.900827
328, 02, 35.437837, -120.934066
328, 03, 35.402508, -120.934066
